Win,Type,Team1,Team2,OT,Year,Month,Day,Team1_Score,Team2_Score,Avg_Win_Ratio,Similarity_Score,Avg_Score_Diff,Regular_Wins_Team1_total,Regular_Losses_Team1_total,Playoff_Wins_Team1_total,Playoff_Losses_Team1_total,GAME_DATE_TIMESTAMP,Date
0,0,1610612762,1610612744,0,2024,4,7,0.0,0.0,0.5624161073825503,0.9589041095890412,-4.875514180558568,265,145,154,181,1712448000,2024-04-07
0,0,1610612762,1610612743,0,2024,4,9,0.0,0.0,0.5624161073825503,0.821917808219178,-1.9359293498816896,265,145,154,181,1712620800,2024-04-09
0,0,1610612762,1610612745,0,2024,4,11,0.0,0.0,0.5624161073825503,0.9863013698630136,-2.1020958593560977,265,145,154,181,1712793600,2024-04-11
0,0,1610612762,1610612746,0,2024,4,12,0.0,0.0,0.5624161073825503,0.8082191780821918,-2.056116331096192,265,145,154,181,1712880000,2024-04-12
0,0,1610612762,1610612744,0,2024,4,14,0.0,0.0,0.5624161073825503,0.9589041095890412,-4.875514180558568,265,145,154,181,1713052800,2024-04-14
0,0,1610612764,1610612744,0,2024,2,27,0.0,0.0,0.4367176634214186,0.8493150684931507,-3.32621472475212,187,189,127,216,1708992000,2024-02-27
0,0,1610612764,1610612747,0,2024,2,29,0.0,0.0,0.4367176634214186,0.9726027397260274,1.0739336885352344,187,189,127,216,1709164800,2024-02-29
0,0,1610612764,1610612746,0,2024,3,1,0.0,0.0,0.4367176634214186,0.7808219178082192,-0.5068168752897435,187,189,127,216,1709251200,2024-03-01
0,0,1610612764,1610612762,0,2024,3,4,0.0,0.0,0.4367176634214186,0.7945205479452055,1.549299455806448,187,189,127,216,1709510400,2024-03-04
0,0,1610612764,1610612753,0,2024,3,6,0.0,0.0,0.4367176634214186,0.8904109589041096,5.402771777192527,187,189,127,216,1709683200,2024-03-06
0,0,1610612764,1610612766,0,2024,3,8,0.0,0.0,0.4367176634214186,0.9589041095890412,2.7750152590028137,187,189,127,216,1709856000,2024-03-08
0,0,1610612764,1610612748,0,2024,3,10,0.0,0.0,0.4367176634214186,0.8904109589041096,4.363347870762325,187,189,127,216,1710028800,2024-03-10
0,0,1610612764,1610612763,0,2024,3,12,0.0,0.0,0.4367176634214186,0.904109589041096,3.658251980159406,187,189,127,216,1710201600,2024-03-12
0,0,1610612764,1610612745,0,2024,3,14,0.0,0.0,0.4367176634214186,0.9315068493150684,-0.5527964035496495,187,189,127,216,1710374400,2024-03-14
0,0,1610612764,1610612741,0,2024,3,16,0.0,0.0,0.4367176634214186,0.726027397260274,3.9404334823640426,187,189,127,216,1710547200,2024-03-16
0,0,1610612764,1610612738,0,2024,3,17,0.0,0.0,0.4367176634214186,0.9452054794520548,0.2274162938399797,187,189,127,216,1710633600,2024-03-17
0,0,1610612764,1610612745,0,2024,3,19,0.0,0.0,0.4367176634214186,0.9315068493150684,-0.5527964035496495,187,189,127,216,1710806400,2024-03-19
0,0,1610612764,1610612758,0,2024,3,21,0.0,0.0,0.4367176634214186,0.8356164383561644,0.5804212199483487,187,189,127,216,1710979200,2024-03-21
0,0,1610612764,1610612761,0,2024,3,23,0.0,0.0,0.4367176634214186,0.589041095890411,1.2578807192119683,187,189,127,216,1711152000,2024-03-23
0,0,1610612764,1610612741,0,2024,3,25,0.0,0.0,0.4367176634214186,0.726027397260274,3.9404334823640426,187,189,127,216,1711324800,2024-03-25
0,0,1610612764,1610612751,0,2024,3,27,0.0,0.0,0.4367176634214186,0.9178082191780822,0.963661686259357,187,189,127,216,1711497600,2024-03-27
0,0,1610612764,1610612765,0,2024,3,29,0.0,0.0,0.4367176634214186,0.8082191780821918,5.098756266197057,187,189,127,216,1711670400,2024-03-29
0,0,1610612764,1610612748,0,2024,3,31,0.0,0.0,0.4367176634214186,0.8904109589041096,4.363347870762325,187,189,127,216,1711843200,2024-03-31
0,0,1610612764,1610612749,0,2024,4,2,0.0,0.0,0.4367176634214186,0.9589041095890412,-1.500233002930969,187,189,127,216,1712016000,2024-04-02
0,0,1610612764,1610612747,0,2024,4,3,0.0,0.0,0.4367176634214186,0.9726027397260274,1.0739336885352344,187,189,127,216,1712102400,2024-04-03
0,0,1610612764,1610612757,0,2024,4,5,0.0,0.0,0.4367176634214186,0.9863013698630136,0.8846163230908246,187,189,127,216,1712275200,2024-04-05
0,0,1610612764,1610612761,0,2024,4,7,0.0,0.0,0.4367176634214186,0.589041095890411,1.2578807192119683,187,189,127,216,1712448000,2024-04-07
0,0,1610612764,1610612750,0,2024,4,9,0.0,0.0,0.4367176634214186,0.8493150684931507,0.0270202459223725,187,189,127,216,1712620800,2024-04-09
0,0,1610612764,1610612741,0,2024,4,12,0.0,0.0,0.4367176634214186,0.726027397260274,3.9404334823640426,187,189,127,216,1712880000,2024-04-12
0,0,1610612764,1610612738,0,2024,4,14,0.0,0.0,0.4367176634214186,0.9452054794520548,0.2274162938399797,187,189,127,216,1713052800,2024-04-14
