Date,Score,Win,Type,Team1,Team2,OT,Team1_Score,Team2_Score,Avg_Win_Ratio,Similarity_Score
2023-11-24,Loss98 -100,0,0,1610612748,1610612752,0,98.0,100.0,0.47619047619047616,0.967741935483871
2023-11-25,Loss97 -112,0,0,1610612748,1610612751,0,97.0,112.0,0.47619047619047616,0.7580645161290323
2023-11-28,Loss124 -131,0,0,1610612748,1610612749,0,124.0,131.0,0.47619047619047616,0.8870967741935484
2023-11-30,Win142- 132,1,0,1610612748,1610612754,0,142.0,132.0,0.47619047619047616,0.8387096774193549
2023-12-02,Loss129 -144,0,0,1610612748,1610612754,0,129.0,144.0,0.47619047619047616,0.7580645161290323
2023-12-06,Win112- 103,1,0,1610612748,1610612761,0,112.0,103.0,0.47619047619047616,0.8548387096774194
2023-12-08,Loss99 -111,0,0,1610612748,1610612739,0,99.0,111.0,0.47619047619047616,0.8064516129032258
2023-12-11,Win116- 114,1,0,1610612748,1610612766,0,116.0,114.0,0.47619047619047616,0.967741935483871
2023-12-13,Win115- 104,1,0,1610612748,1610612766,0,115.0,104.0,0.47619047619047616,0.8225806451612903
2023-12-14,Loss116 -124,0,0,1610612748,1610612741,0,116.0,124.0,0.47619047619047616,0.8709677419354839
2023-12-16,Win118- 116,1,0,1610612748,1610612741,0,118.0,116.0,0.47619047619047616,0.967741935483871
2023-12-18,Loss108 -112,0,0,1610612748,1610612750,0,108.0,112.0,0.47619047619047616,0.935483870967742
2023-12-20,Win115- 106,1,0,1610612748,1610612753,0,115.0,106.0,0.47619047619047616,0.8548387096774194
2023-12-22,Win122- 113,1,0,1610612748,1610612737,0,122.0,113.0,0.47619047619047616,0.8548387096774194
2023-12-25,Win119- 113,1,0,1610612748,1610612755,0,119.0,113.0,0.47619047619047616,0.9032258064516129
2023-12-28,Win114- 102,1,0,1610612748,1610612744,0,114.0,102.0,0.47619047619047616,0.8064516129032258
2023-12-30,Loss109 -117,0,0,1610612748,1610612762,0,109.0,117.0,0.47619047619047616,0.8709677419354839
2024-01-01,Loss104 -121,0,0,1610612748,1610612746,0,104.0,121.0,0.47619047619047616,0.7258064516129032
2024-01-03,Win110- 96,1,0,1610612748,1610612747,0,110.0,96.0,0.47619047619047616,0.7741935483870968
2024-01-05,Loss97 -113,0,0,1610612748,1610612756,0,97.0,113.0,0.47619047619047616,0.7419354838709677
2024-01-08,Win120- 113,1,0,1610612748,1610612745,0,120.0,113.0,0.47619047619047616,0.8870967741935484
2024-01-10,Loss120 -128,0,0,1610612748,1610612760,0,120.0,128.0,0.47619047619047616,0.8709677419354839
2024-01-12,Win99- 96,1,0,1610612748,1610612753,0,99.0,96.0,0.47619047619047616,0.9516129032258065
2024-01-14,Win104- 87,1,0,1610612748,1610612766,0,104.0,87.0,0.47619047619047616,0.7258064516129032
2024-01-15,Win96- 95,1,0,1610612748,1610612751,1,96.0,95.0,0.47619047619047616,0.9838709677419355
2024-01-17,Loss97 -121,0,0,1610612748,1610612761,0,97.0,121.0,0.47619047619047616,0.6129032258064516
2024-01-19,Loss108 -109,0,0,1610612748,1610612737,0,108.0,109.0,0.47619047619047616,0.9838709677419355
2024-01-21,Loss87 -105,0,0,1610612748,1610612753,0,87.0,105.0,0.47619047619047616,0.7096774193548387
2024-01-24,Loss96 -105,0,0,1610612748,1610612763,0,96.0,105.0,0.47619047619047616,0.8548387096774194
2024-01-25,Loss110 -143,0,0,1610612748,1610612738,0,110.0,143.0,0.47619047619047616,0.467741935483871
2024-01-27,Loss109 -125,0,0,1610612748,1610612752,0,109.0,125.0,0.47619047619047616,0.7419354838709677
2024-01-29,Loss105 -118,0,0,1610612748,1610612756,0,105.0,118.0,0.47619047619047616,0.7903225806451613
2024-01-31,Win115- 106,1,0,1610612748,1610612758,0,115.0,106.0,0.47619047619047616,0.8548387096774194
2024-02-02,Win110- 102,1,0,1610612748,1610612764,0,110.0,102.0,0.47619047619047616,0.8709677419354839
2024-02-04,Loss95 -103,0,0,1610612748,1610612746,0,95.0,103.0,0.47619047619047616,0.8709677419354839
2024-02-06,Win121- 95,1,0,1610612748,1610612753,0,121.0,95.0,0.47619047619047616,0.5806451612903225
2024-02-07,Win116- 104,1,0,1610612748,1610612759,0,116.0,104.0,0.47619047619047616,0.8064516129032258
2024-02-11,Loss106 -110,0,0,1610612748,1610612738,0,106.0,110.0,0.47619047619047616,0.935483870967742
2024-02-13,Win123- 97,1,0,1610612748,1610612749,0,123.0,97.0,0.47619047619047616,0.5806451612903225
2024-02-14,Win109- 104,1,0,1610612748,1610612755,0,109.0,104.0,0.47619047619047616,0.9193548387096774
2024-02-23,Win106- 95,1,0,1610612748,1610612740,0,106.0,95.0,0.47619047619047616,0.8225806451612903
2024-02-26,Win121- 110,1,0,1610612748,1610612758,0,121.0,110.0,0.47619047619047616,0.8225806451612903
2024-02-27,,0,0,1610612748,1610612757,0,0.0,0.0,0.47619047619047616,1.0
2024-02-29,,0,0,1610612748,1610612743,0,0.0,0.0,0.47619047619047616,1.0
2024-03-02,,0,0,1610612748,1610612762,0,0.0,0.0,0.47619047619047616,1.0
2024-03-05,,0,0,1610612748,1610612765,0,0.0,0.0,0.47619047619047616,1.0
2024-03-07,,0,0,1610612748,1610612742,0,0.0,0.0,0.47619047619047616,1.0
2024-03-08,,0,0,1610612748,1610612760,0,0.0,0.0,0.47619047619047616,1.0
2024-03-10,,0,0,1610612748,1610612764,0,0.0,0.0,0.47619047619047616,1.0
2024-03-13,,0,0,1610612748,1610612743,0,0.0,0.0,0.47619047619047616,1.0
2024-03-15,,0,0,1610612748,1610612765,0,0.0,0.0,0.47619047619047616,1.0
2024-03-17,,0,0,1610612748,1610612765,0,0.0,0.0,0.47619047619047616,1.0
2024-03-18,,0,0,1610612748,1610612755,0,0.0,0.0,0.47619047619047616,1.0
2024-03-20,,0,0,1610612748,1610612739,0,0.0,0.0,0.47619047619047616,1.0
2024-03-22,,0,0,1610612748,1610612740,0,0.0,0.0,0.47619047619047616,1.0
2024-03-24,,0,0,1610612748,1610612739,0,0.0,0.0,0.47619047619047616,1.0
2024-03-26,,0,0,1610612748,1610612744,0,0.0,0.0,0.47619047619047616,1.0
2024-03-29,,0,0,1610612748,1610612757,0,0.0,0.0,0.47619047619047616,1.0
2024-03-31,,0,0,1610612748,1610612764,0,0.0,0.0,0.47619047619047616,1.0
2024-04-02,,0,0,1610612748,1610612752,0,0.0,0.0,0.47619047619047616,1.0
2024-04-04,,0,0,1610612748,1610612755,0,0.0,0.0,0.47619047619047616,1.0
2024-04-05,,0,0,1610612748,1610612745,0,0.0,0.0,0.47619047619047616,1.0
2024-04-07,,0,0,1610612748,1610612754,0,0.0,0.0,0.47619047619047616,1.0
2024-04-09,,0,0,1610612748,1610612737,0,0.0,0.0,0.47619047619047616,1.0
2024-04-10,,0,0,1610612748,1610612742,0,0.0,0.0,0.47619047619047616,1.0
2024-04-12,,0,0,1610612748,1610612761,0,0.0,0.0,0.47619047619047616,1.0
2024-04-14,,0,0,1610612748,1610612761,0,0.0,0.0,0.47619047619047616,1.0
2022-10-20,Win90- 88,1,1,1610612749,1610612755,0,90.0,88.0,0.5680473372781065,0.967741935483871
2022-10-22,Win125- 105,1,0,1610612749,1610612745,0,125.0,105.0,0.5680473372781065,0.6774193548387097
2022-10-26,Win110- 99,1,1,1610612749,1610612751,0,110.0,99.0,0.5680473372781065,0.8225806451612903
2022-10-28,Win119- 108,1,1,1610612749,1610612752,0,119.0,108.0,0.5680473372781065,0.8225806451612903
2022-10-29,Win123- 115,1,1,1610612749,1610612737,0,123.0,115.0,0.5680473372781065,0.8709677419354839
2022-10-31,Win110- 108,1,0,1610612749,1610612765,0,110.0,108.0,0.5680473372781065,0.967741935483871
2022-11-02,Win116- 91,1,0,1610612749,1610612765,0,116.0,91.0,0.5680473372781065,0.5967741935483871
2022-11-04,Win115- 102,1,1,1610612749,1610612750,0,115.0,102.0,0.5680473372781065,0.7903225806451613
2022-11-05,Win108- 94,1,0,1610612749,1610612760,0,108.0,94.0,0.5680473372781065,0.7741935483870968
2022-11-07,Loss98 -117,0,1,1610612749,1610612737,0,98.0,117.0,0.5680473372781065,0.6935483870967742
2022-11-09,Win136- 132,1,0,1610612749,1610612760,1,136.0,132.0,0.5680473372781065,0.935483870967742
2022-11-11,Loss93 -111,0,0,1610612749,1610612759,0,93.0,111.0,0.5680473372781065,0.7096774193548387
2022-11-14,Loss106 -121,0,1,1610612749,1610612737,0,106.0,121.0,0.5680473372781065,0.7580645161290323
2022-11-16,Win113- 98,1,1,1610612749,1610612739,0,113.0,98.0,0.5680473372781065,0.7580645161290323
2022-11-18,Loss102 -110,0,1,1610612749,1610612755,0,102.0,110.0,0.5680473372781065,0.8709677419354839
2022-11-21,Win119- 111,1,0,1610612749,1610612757,0,119.0,111.0,0.5680473372781065,0.8709677419354839
2022-11-23,Loss113 -118,0,0,1610612749,1610612741,0,113.0,118.0,0.5680473372781065,0.9193548387096774
2022-11-25,Win117- 102,1,1,1610612749,1610612739,0,117.0,102.0,0.5680473372781065,0.7580645161290323
2022-11-27,Win124- 115,1,0,1610612749,1610612742,0,124.0,115.0,0.5680473372781065,0.8548387096774194
2022-11-30,Win109- 103,1,1,1610612749,1610612752,0,109.0,103.0,0.5680473372781065,0.9032258064516129
2022-12-02,Loss129 -133,0,1,1610612749,1610612747,0,129.0,133.0,0.5680473372781065,0.935483870967742
2022-12-03,Win105- 96,1,0,1610612749,1610612766,0,105.0,96.0,0.5680473372781065,0.8548387096774194
2022-12-05,Win109- 102,1,0,1610612749,1610612753,0,109.0,102.0,0.5680473372781065,0.8870967741935484
2022-12-07,Win126- 113,1,1,1610612749,1610612758,0,126.0,113.0,0.5680473372781065,0.7903225806451613
2022-12-09,Win106- 105,1,0,1610612749,1610612742,0,106.0,105.0,0.5680473372781065,0.9838709677419355
2022-12-11,Loss92 -97,0,0,1610612749,1610612745,0,92.0,97.0,0.5680473372781065,0.9193548387096774
2022-12-13,Win128- 111,1,1,1610612749,1610612744,0,128.0,111.0,0.5680473372781065,0.7258064516129032
2022-12-15,Loss101 -142,0,1,1610612749,1610612763,0,101.0,142.0,0.5680473372781065,0.33870967741935487
2022-12-17,Win123- 97,1,0,1610612749,1610612762,0,123.0,97.0,0.5680473372781065,0.5806451612903225
2022-12-19,Win128- 119,1,0,1610612749,1610612740,0,128.0,119.0,0.5680473372781065,0.8548387096774194
2022-12-21,Loss106 -114,0,1,1610612749,1610612739,0,106.0,114.0,0.5680473372781065,0.8709677419354839
2022-12-23,Loss100 -118,0,1,1610612749,1610612751,0,100.0,118.0,0.5680473372781065,0.7096774193548387
2022-12-25,Loss118 -139,0,1,1610612749,1610612738,0,118.0,139.0,0.5680473372781065,0.6612903225806452
2022-12-28,Loss113 -119,0,0,1610612749,1610612741,1,113.0,119.0,0.5680473372781065,0.9032258064516129
2022-12-30,Win123- 114,1,1,1610612749,1610612750,0,123.0,114.0,0.5680473372781065,0.8548387096774194
2023-01-01,Loss95 -118,0,0,1610612749,1610612764,0,95.0,118.0,0.5680473372781065,0.6290322580645161
2023-01-03,Win123- 113,1,0,1610612749,1610612764,0,123.0,113.0,0.5680473372781065,0.8387096774193549
2023-01-04,Win104- 101,1,0,1610612749,1610612761,1,104.0,101.0,0.5680473372781065,0.9516129032258065
2023-01-06,Loss109 -138,0,0,1610612749,1610612766,0,109.0,138.0,0.5680473372781065,0.532258064516129
2023-01-09,Win111- 107,1,1,1610612749,1610612752,0,111.0,107.0,0.5680473372781065,0.935483870967742
2023-01-11,Win114- 105,1,1,1610612749,1610612737,0,114.0,105.0,0.5680473372781065,0.8548387096774194
2023-01-12,Loss102 -108,0,1,1610612749,1610612748,0,102.0,108.0,0.5680473372781065,0.9032258064516129
2023-01-14,Loss95 -111,0,1,1610612749,1610612748,0,95.0,111.0,0.5680473372781065,0.7419354838709677
2023-01-16,Win132- 119,1,0,1610612749,1610612754,0,132.0,119.0,0.5680473372781065,0.7903225806451613
2023-01-17,Win130- 122,1,0,1610612749,1610612761,0,130.0,122.0,0.5680473372781065,0.8709677419354839
2023-01-21,Loss102 -114,0,1,1610612749,1610612739,0,102.0,114.0,0.5680473372781065,0.8064516129032258
2023-01-23,Win150- 130,1,0,1610612749,1610612765,0,150.0,130.0,0.5680473372781065,0.6774193548387097
2023-01-25,Win107- 99,1,1,1610612749,1610612743,0,107.0,99.0,0.5680473372781065,0.8709677419354839
2023-01-27,Win141- 131,1,0,1610612749,1610612754,0,141.0,131.0,0.5680473372781065,0.8387096774193549
2023-01-29,Win135- 110,1,0,1610612749,1610612740,0,135.0,110.0,0.5680473372781065,0.5967741935483871
2023-01-31,Win124- 115,1,0,1610612749,1610612766,0,124.0,115.0,0.5680473372781065,0.8548387096774194
2023-02-02,Win106- 105,1,1,1610612749,1610612746,0,106.0,105.0,0.5680473372781065,0.9838709677419355
2023-02-04,Win123- 115,1,1,1610612749,1610612748,0,123.0,115.0,0.5680473372781065,0.8709677419354839
2023-02-06,Win127- 108,1,0,1610612749,1610612757,0,127.0,108.0,0.5680473372781065,0.6935483870967742
2023-02-09,Win115- 106,1,1,1610612749,1610612747,0,115.0,106.0,0.5680473372781065,0.8548387096774194
2023-02-10,Win119- 106,1,1,1610612749,1610612746,0,119.0,106.0,0.5680473372781065,0.7903225806451613
2023-02-14,Win131- 125,1,1,1610612749,1610612738,1,131.0,125.0,0.5680473372781065,0.9032258064516129
2023-02-16,Win112- 100,1,0,1610612749,1610612741,0,112.0,100.0,0.5680473372781065,0.8064516129032258
2023-02-24,Win128- 99,1,1,1610612749,1610612748,0,128.0,99.0,0.5680473372781065,0.532258064516129
2023-02-26,Win104- 101,1,1,1610612749,1610612756,0,104.0,101.0,0.5680473372781065,0.9516129032258065
2023-02-28,Win118- 104,1,1,1610612749,1610612751,0,118.0,104.0,0.5680473372781065,0.7741935483870968
2023-03-01,Win139- 117,1,0,1610612749,1610612753,0,139.0,117.0,0.5680473372781065,0.6451612903225806
2023-03-04,Loss130 -133,0,1,1610612749,1610612755,0,130.0,133.0,0.5680473372781065,0.9516129032258065
2023-03-05,Win117- 111,1,0,1610612749,1610612764,0,117.0,111.0,0.5680473372781065,0.9032258064516129
2023-03-07,Win134- 123,1,0,1610612749,1610612753,0,134.0,123.0,0.5680473372781065,0.8225806451612903
2023-03-09,Win118- 113,1,1,1610612749,1610612751,0,118.0,113.0,0.5680473372781065,0.9193548387096774
2023-03-11,Loss116 -125,0,1,1610612749,1610612744,1,116.0,125.0,0.5680473372781065,0.8548387096774194
2023-03-13,Win133- 124,1,1,1610612749,1610612758,0,133.0,124.0,0.5680473372781065,0.8548387096774194
2023-03-14,Win116- 104,1,1,1610612749,1610612756,0,116.0,104.0,0.5680473372781065,0.8064516129032258
2023-03-16,Loss123 -139,0,0,1610612749,1610612754,0,123.0,139.0,0.5680473372781065,0.7419354838709677
2023-03-19,Win118- 111,1,0,1610612749,1610612761,0,118.0,111.0,0.5680473372781065,0.8870967741935484
2023-03-22,Win130- 94,1,0,1610612749,1610612759,0,130.0,94.0,0.5680473372781065,0.4193548387096774
2023-03-24,Win144- 116,1,0,1610612749,1610612762,0,144.0,116.0,0.5680473372781065,0.5483870967741935
2023-03-25,Loss106 -129,0,1,1610612749,1610612743,0,106.0,129.0,0.5680473372781065,0.6290322580645161
2023-03-27,Win126- 117,1,0,1610612749,1610612765,0,126.0,117.0,0.5680473372781065,0.8548387096774194
2023-03-29,Win149- 136,1,0,1610612749,1610612754,0,149.0,136.0,0.5680473372781065,0.7903225806451613
2023-03-30,Loss99 -140,0,1,1610612749,1610612738,0,99.0,140.0,0.5680473372781065,0.33870967741935487
2023-04-02,Win117- 104,1,1,1610612749,1610612755,0,117.0,104.0,0.5680473372781065,0.7903225806451613
2023-04-04,Win140- 128,1,0,1610612749,1610612764,0,140.0,128.0,0.5680473372781065,0.8064516129032258
2023-04-05,Win105- 92,1,0,1610612749,1610612741,0,105.0,92.0,0.5680473372781065,0.7903225806451613
2023-04-07,Loss114 -137,0,1,1610612749,1610612763,0,114.0,137.0,0.5680473372781065,0.6290322580645161
2023-04-09,Loss105 -121,0,0,1610612749,1610612761,0,105.0,121.0,0.5680473372781065,0.7419354838709677
2023-04-16,Loss117 -130,0,0,1610612749,1610612748,0,117.0,130.0,0.5680473372781065,0.7903225806451613
2023-04-19,Win138- 122,1,0,1610612749,1610612748,0,138.0,122.0,0.5680473372781065,0.7419354838709677
2023-04-22,Loss99 -121,0,0,1610612749,1610612748,0,99.0,121.0,0.5680473372781065,0.6451612903225806
2023-04-24,Loss114 -119,0,0,1610612749,1610612748,0,114.0,119.0,0.5680473372781065,0.9193548387096774
2023-04-26,Loss126 -128,0,0,1610612749,1610612748,1,126.0,128.0,0.5680473372781065,0.967741935483871
2023-10-26,Win118- 117,1,0,1610612749,1610612755,0,118.0,117.0,0.5680473372781065,0.9838709677419355
2023-10-29,Loss110 -127,0,0,1610612749,1610612737,0,110.0,127.0,0.5680473372781065,0.7258064516129032
2023-10-30,Win122- 114,1,0,1610612749,1610612748,0,122.0,114.0,0.5680473372781065,0.8709677419354839
2023-11-01,Loss111 -130,0,0,1610612749,1610612761,0,111.0,130.0,0.5680473372781065,0.6935483870967742
2023-11-03,Win110- 105,1,0,1610612749,1610612752,0,110.0,105.0,0.5680473372781065,0.9193548387096774
2023-11-06,Win129- 125,1,0,1610612749,1610612751,0,129.0,125.0,0.5680473372781065,0.935483870967742
2023-11-08,Win120- 118,1,0,1610612749,1610612765,0,120.0,118.0,0.5680473372781065,0.967741935483871
2023-11-09,Loss124 -126,0,0,1610612749,1610612754,0,124.0,126.0,0.5680473372781065,0.967741935483871
2023-11-11,Loss97 -112,0,0,1610612749,1610612753,0,97.0,112.0,0.5680473372781065,0.7580645161290323
2023-11-13,Win118- 109,1,0,1610612749,1610612741,0,118.0,109.0,0.5680473372781065,0.8548387096774194
2023-11-15,Win128- 112,1,0,1610612749,1610612761,0,128.0,112.0,0.5680473372781065,0.7419354838709677
2023-11-17,Win130- 99,1,0,1610612749,1610612766,0,130.0,99.0,0.5680473372781065,0.5
2023-11-18,Win132- 125,1,0,1610612749,1610612742,0,132.0,125.0,0.5680473372781065,0.8870967741935484
2023-11-20,Win142- 129,1,0,1610612749,1610612764,0,142.0,129.0,0.5680473372781065,0.7903225806451613
2023-11-22,Loss116 -119,0,0,1610612749,1610612738,0,116.0,119.0,0.5680473372781065,0.9516129032258065
2023-11-24,Win131- 128,1,0,1610612749,1610612764,0,131.0,128.0,0.5680473372781065,0.9516129032258065
2023-11-26,Win108- 102,1,0,1610612749,1610612757,0,108.0,102.0,0.5680473372781065,0.9032258064516129
2023-11-28,Win131- 124,1,0,1610612749,1610612748,0,131.0,124.0,0.5680473372781065,0.8870967741935484
2023-11-30,Loss113 -120,0,0,1610612749,1610612741,1,113.0,120.0,0.5680473372781065,0.8870967741935484
2023-12-02,Win132- 121,1,0,1610612749,1610612737,0,132.0,121.0,0.5680473372781065,0.8225806451612903
2023-12-05,Win146- 122,1,0,1610612749,1610612752,0,146.0,122.0,0.5680473372781065,0.6129032258064516
2023-12-07,Loss119 -128,0,0,1610612749,1610612754,0,119.0,128.0,0.5680473372781065,0.8548387096774194
2023-12-11,Win133- 129,1,0,1610612749,1610612741,1,133.0,129.0,0.5680473372781065,0.935483870967742
2023-12-13,Win140- 126,1,0,1610612749,1610612754,0,140.0,126.0,0.5680473372781065,0.7741935483870968
2023-12-16,Win146- 114,1,0,1610612749,1610612765,0,146.0,114.0,0.5680473372781065,0.4838709677419355
2023-12-17,Win128- 119,1,0,1610612749,1610612745,0,128.0,119.0,0.5680473372781065,0.8548387096774194
2023-12-19,Win132- 119,1,0,1610612749,1610612759,0,132.0,119.0,0.5680473372781065,0.7903225806451613
2023-12-21,Win118- 114,1,0,1610612749,1610612753,0,118.0,114.0,0.5680473372781065,0.935483870967742
2023-12-23,Win130- 111,1,0,1610612749,1610612752,0,130.0,111.0,0.5680473372781065,0.6935483870967742
2023-12-25,Loss122 -129,0,0,1610612749,1610612752,0,122.0,129.0,0.5680473372781065,0.8870967741935484
2023-12-27,Win144- 122,1,0,1610612749,1610612751,0,144.0,122.0,0.5680473372781065,0.6451612903225806
2023-12-29,Win119- 111,1,0,1610612749,1610612739,0,119.0,111.0,0.5680473372781065,0.8709677419354839
2024-01-01,Loss113 -122,0,0,1610612749,1610612754,0,113.0,122.0,0.5680473372781065,0.8548387096774194
2024-01-03,Loss130 -142,0,0,1610612749,1610612754,0,130.0,142.0,0.5680473372781065,0.8064516129032258
2024-01-04,Win125- 121,1,0,1610612749,1610612759,0,125.0,121.0,0.5680473372781065,0.935483870967742
2024-01-06,Loss108 -112,0,0,1610612749,1610612745,0,108.0,112.0,0.5680473372781065,0.935483870967742
2024-01-08,Loss116 -132,0,0,1610612749,1610612762,0,116.0,132.0,0.5680473372781065,0.7419354838709677
2024-01-11,Win135- 102,1,0,1610612749,1610612738,0,135.0,102.0,0.5680473372781065,0.467741935483871
2024-01-13,Win129- 118,1,0,1610612749,1610612744,0,129.0,118.0,0.5680473372781065,0.8225806451612903
2024-01-14,Win143- 142,1,0,1610612749,1610612758,1,143.0,142.0,0.5680473372781065,0.9838709677419355
2024-01-17,Loss95 -135,0,0,1610612749,1610612739,0,95.0,135.0,0.5680473372781065,0.3548387096774194
2024-01-20,Win141- 135,1,0,1610612749,1610612765,0,141.0,135.0,0.5680473372781065,0.9032258064516129
2024-01-22,Win122- 113,1,0,1610612749,1610612765,0,122.0,113.0,0.5680473372781065,0.8548387096774194
2024-01-24,Win126- 116,1,0,1610612749,1610612739,0,126.0,116.0,0.5680473372781065,0.8387096774193549
2024-01-26,Loss100 -112,0,0,1610612749,1610612739,0,100.0,112.0,0.5680473372781065,0.8064516129032258
2024-01-27,Win141- 117,1,0,1610612749,1610612740,0,141.0,117.0,0.5680473372781065,0.6129032258064516
